fråga;sakA;sakB;värdeA;värdeB;enhet;differensfråga
Fick Loreens Euphoria fler eller färre poäng i Eurovision 2012 än ABBAs Waterloo fick 1974?;Loreens Euphoria;ABBAs Waterloo;372;24;poäng;Hur många poäng skiljer det?
Har en gitarr fler eller färre strängar än en konsertharpa?;Gitarr;Konsertharpa;6;47;strängar;Hur många strängar skiljer det?
Väger en tuba mer eller mindre än en tvärflöjt?;Tuba;Tvärflöjt;10;0,4;kilo;Hur många kilo skiljer det?
Väger en elgitarr mer eller mindre än en konsertflygel?;Elgitarr;Konsertflygel;4;480;kilo;Hur många kilo skiljer det?
Har en stråkkvartett fler eller färre musiker än en symfoniorkester?;Stråkkvartett;Symfoniorkester;4;100;musiker;Hur många musiker skiljer det?
Hade Whitney Houston fler eller färre listettor på amerikanska Billboard-listan än Madonna?;Whitney Houston;Madonna;11;12;listettor;Hur många listettor skiljer det?
Är en dirigentpinne längre eller kortare än en trumstock?;Dirigentpinne;Trumstock;35;41;centimeter;Hur många centimeter skiljer det?
Har The Rolling Stones gett ut fler eller färre brittiska studioalbum än The Beatles?;The Rolling Stones;The Beatles;24;12;studioalbum;Hur många studioalbum skiljer det?
Hade Michael Jackson fler eller färre listettor på amerikanska Billboard Hot 100-listan än Elvis Presley?;Michael Jackson;Elvis Presley;13;7;listettor;Hur många listettor skiljer det?
Har Pink Floyd gett ut fler eller färre studioalbum än Led Zeppelin?;Pink Floyd;Led Zeppelin;15;9;studioalbum;Hur många studioalbum skiljer det?
Blev Mozart äldre eller yngre än Beethoven?;Mozart;Beethoven;35;56;år;Hur många år skiljer det?
Blev Elvis Presley äldre eller yngre än Frank Sinatra?;Elvis Presley;Frank Sinatra;42;82;år;Hur många år skiljer det?
Har U2 vunnit fler eller färre Grammy-priser än Metallica (t.o.m. 2024)?;U2;Metallica;22;10;Grammy-priser;Hur många Grammy-priser skiljer det?
Är Madonnas Like a Prayer längre eller kortare än Led Zeppelins Stairway to Heaven?;Madonnas Like a Prayer;Led Zeppelins Stairway to Heaven;341;482;sekunder;Hur många sekunder skiljer det?
Tävlade fler eller färre bidrag i Eurovision-finalen 2023 än i Melodifestivalens final samma år?;Eurovision-finalen 2023;Melodifestivalens final 2023;26;12;bidrag;Hur många bidrag skiljer det?
Är Pavarottis Nessun dorma längre eller kortare än Whitney Houstons I Will Always Love You?;Pavarottis Nessun dorma;Whitney Houstons I Will Always Love You;187;271;sekunder;Hur många sekunder skiljer det?
Är violinisterna i en symfoniorkester fler eller färre än cellisterna?;Violinisterna i en symfoniorkester;Cellisterna i en symfoniorkester;30;10;musiker;Hur många musiker skiljer det?
Har Bob Dylan gett ut fler eller färre studioalbum än Madonna?;Bob Dylan;Madonna;40;14;studioalbum;Hur många studioalbum skiljer det?
Har Celine Dion vunnit fler eller färre Grammy-priser än Aretha Franklin (t.o.m. 2024)?;Celine Dion;Aretha Franklin;5;18;Grammy-priser;Hur många Grammy-priser skiljer det?
Hade Woodstock-festivalen 1969 fler eller färre besökare än Håkan Hellströms rekordkonsert på Ullevi 2025?;Woodstock-festivalen 1969;Håkan Hellströms Ullevikonsert 2025;400;74;tusen besökare;Hur många tusen besökare skiljer det?
Har en CD-skiva större eller mindre diameter än en LP-skiva?;CD-skiva;LP-skiva;12;30;centimeter;Hur många centimeter skiljer det?
Väger en fiol mer eller mindre än en trumpet?;Fiol;Trumpet;0,45;1,2;kilo;Hur många kilo skiljer det?
Väger en konsertharpa mer eller mindre än en tuba?;Konsertharpa;Tuba;36;10;kilo;Hur många kilo skiljer det?
Hade The Rolling Stones fler eller färre listettor på amerikanska Billboard-listan än The Beatles?;The Rolling Stones;The Beatles;8;20;listettor;Hur många listettor skiljer det?
Är Bob Dylans Like a Rolling Stone längre eller kortare än Aretha Franklins Respect?;Bob Dylans Like a Rolling Stone;Aretha Franklins Respect;373;149;sekunder;Hur många sekunder skiljer det?
Har en symfoniorkester fler eller färre musiker än en jazztrio?;Symfoniorkester;Jazztrio;100;3;musiker;Hur många musiker skiljer det?
Väger en vinyl-LP mer eller mindre än en CD-skiva?;Vinyl-LP;CD-skiva;140;15;gram;Hur många gram skiljer det?
Fick Charlotte Perrellis Take Me to Your Heaven fler eller färre poäng i Eurovision 1999 än vad ABBAs Waterloo fick 1974?;Charlotte Perrellis Take Me to Your Heaven;ABBAs Waterloo;163;24;poäng;Hur många poäng skiljer det?
Väger en piccolaflöjt mer eller mindre än en kontrabas?;Piccolaflöjt;Kontrabas;0,3;10;kilo;Hur många kilo skiljer det?
Har en ukulele fler eller färre strängar än en flygel?;Ukulele;Flygel;4;230;strängar;Hur många strängar skiljer det?
Är berget K2 högre eller lägre än Mont Blanc?;K2;Mont Blanc;8611;4809;meter;Hur många meter skiljer det?
Är Matterhorn högre eller lägre än berget Elbrus i Kaukasus?;Matterhorn;Elbrus;4478;5642;meter;Hur många meter skiljer det?
Är Angelfallen i Venezuela högre eller lägre än klippan Uluru i Australien?;Angelfallen;Uluru;979;348;meter;Hur många meter skiljer det?
Är floden Volga längre eller kortare än Amazonas?;Volga;Amazonas;3530;6400;km;Hur många km skiljer det?
Är floden Ganges längre eller kortare än Themsen?;Ganges;Themsen;2525;346;km;Hur många km skiljer det?
Är Amazonas längre eller kortare än floden Ganges?;Amazonas;Ganges;6400;2525;km;Hur många km skiljer det?
Är floden Mississippi längre eller kortare än Seine i Frankrike?;Mississippi;Seine;3766;777;km;Hur många km skiljer det?
Är Malawisjön djupare eller grundare än Tanganyikasjön?;Malawisjön;Tanganyikasjön;706;1470;meter;Hur många meter skiljer det?
Är Titicacasjön i Sydamerika större eller mindre än Malawisjön till ytan?;Titicacasjön;Malawisjön;8372;29500;km²;Hur många km² skiljer det?
Är Döda havet större eller mindre än Titicacasjön till ytan?;Döda havet;Titicacasjön;605;8372;km²;Hur många km² skiljer det?
Är Svarta havet djupare eller grundare än Östersjön, mätt där de är som djupast?;Svarta havet;Östersjön;2212;459;meter;Hur många meter skiljer det?
Är Röda havet större eller mindre än Medelhavet till ytan?;Röda havet;Medelhavet;438;2500;tusen km²;Hur många tusen km² skiljer det?
Är Norra ishavet större eller mindre än Indiska oceanen till ytan?;Norra ishavet;Indiska oceanen;14,1;70,6;miljoner km²;Hur många miljoner km² skiljer det?
Är Atlanten större eller mindre än Stilla havet till ytan?;Atlanten;Stilla havet;106,5;165,3;miljoner km²;Hur många miljoner km² skiljer det?
Är Grand Canyon djupare eller grundare än Marianergraven?;Grand Canyon;Marianergraven;1857;10935;meter;Hur många meter skiljer det?
Är ön Nya Guinea större eller mindre än Borneo till ytan?;Nya Guinea;Borneo;786;748;tusen km²;Hur många tusen km² skiljer det?
Är Kreta större eller mindre än ön Tasmanien till ytan?;Kreta;Tasmanien;8,3;64,5;tusen km²;Hur många tusen km² skiljer det?
Är Tasmanien större eller mindre än den japanska ön Honshu till ytan?;Tasmanien;Honshu;64,5;228;tusen km²;Hur många tusen km² skiljer det?
Är Korsika större eller mindre än Bornholm till ytan?;Korsika;Bornholm;8722;588;km²;Hur många km² skiljer det?
Är Grönland större eller mindre än Madagaskar till ytan?;Grönland;Madagaskar;2166;587;tusen km²;Hur många tusen km² skiljer det?
Är Madagaskar större eller mindre än ön Nya Guinea till ytan?;Madagaskar;Nya Guinea;587;786;tusen km²;Hur många tusen km² skiljer det?
Är Kenya större eller mindre än Madagaskar till ytan?;Kenya;Madagaskar;580;587;tusen km²;Hur många tusen km² skiljer det?
Är Atacamaöknen större eller mindre än Namiböknen till ytan?;Atacamaöknen;Namiböknen;105;81;tusen km²;Hur många tusen km² skiljer det?
Är Nya Zeeland större eller mindre än Storbritannien till ytan?;Nya Zeeland;Storbritannien;268;244;tusen km²;Hur många tusen km² skiljer det?
Har Indien fler eller färre invånare än Bangladesh? (2024);Indien;Bangladesh;1451;174;miljoner invånare;Hur många miljoner invånare skiljer det?
Har Turkiet fler eller färre grannländer än Schweiz?;Turkiet;Schweiz;8;5;grannländer;Hur många grannländer skiljer det?
Har Australien fler eller färre invånare än Kanada? (2024);Australien;Kanada;27,2;41,3;miljoner invånare;Hur många miljoner invånare skiljer det?
